route,hour,weekday,avg_passengers,buses_on_route,demand_score,label,label_name
GOZTEPE MAHALLESI - BEYAZIT,9,1.0,8.666666666666666,10.751724137931037,0.8060722685482146,1,normal
GOZTEPE MAHALLESI - BEYAZIT,9,2.0,10.176470588235292,10.751724137931037,0.9464966230238084,1,normal
GOZTEPE MAHALLESI - BEYAZIT,9,3.0,15.2,10.751724137931037,1.4137267479153302,1,normal
GOZTEPE MAHALLESI - BEYAZIT,9,4.0,8.736842105263158,10.751724137931037,0.8125991695081192,1,normal
GOZTEPE MAHALLESI - BEYAZIT,9,5.0,10.636363636363637,10.751724137931037,0.9892705114000816,1,normal
GOZTEPE MAHALLESI - BEYAZIT,9,6.0,12.4,10.751724137931037,1.1533033996151378,1,normal
GOZTEPE MAHALLESI - BEYAZIT,10,0.0,6.222222222222222,9.896103896103895,0.6287547389909595,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,10,1.0,9.892857142857142,9.896103896103895,0.9996719160104984,1,normal
GOZTEPE MAHALLESI - BEYAZIT,10,2.0,7.823529411764706,9.896103896103895,0.7905666203489269,1,normal
GOZTEPE MAHALLESI - BEYAZIT,10,3.0,10.72222222222222,9.896103896103895,1.083479148439778,1,normal
GOZTEPE MAHALLESI - BEYAZIT,10,4.0,10.933333333333334,9.896103896103895,1.1048118985126858,1,normal
GOZTEPE MAHALLESI - BEYAZIT,10,5.0,9.15686274509804,9.896103896103895,0.9252997787041324,1,normal
GOZTEPE MAHALLESI - BEYAZIT,10,6.0,9.5,9.896103896103895,0.9599737532808398,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,0.0,7.333333333333333,9.647887323943662,0.7600973236009732,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,1.0,7.46875,9.647887323943662,0.7741332116788321,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,2.0,10.416666666666666,9.647887323943662,1.079683698296837,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,3.0,9.77777777777778,9.647887323943662,1.013463098134631,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,4.0,10.75,9.647887323943662,1.1142335766423357,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,5.0,8.613636363636363,9.647887323943662,0.8928002654280026,1,normal
GOZTEPE MAHALLESI - BEYAZIT,11,6.0,10.933333333333334,9.647887323943662,1.1332360097323602,1,normal
GOZTEPE MAHALLESI - BEYAZIT,12,0.0,5.0,9.278145695364238,0.5389007851534618,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,12,1.0,8.2,9.278145695364238,0.8837972876516774,1,normal
GOZTEPE MAHALLESI - BEYAZIT,12,2.0,12.071428571428571,9.278145695364238,1.301060467013358,1,normal
GOZTEPE MAHALLESI - BEYAZIT,12,3.0,9.058823529411764,9.278145695364238,0.9763614225133308,1,normal
GOZTEPE MAHALLESI - BEYAZIT,12,4.0,4.6,9.278145695364238,0.4957887223411849,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,12,5.0,9.647058823529411,9.278145695364238,1.0397615148843264,1,normal
GOZTEPE MAHALLESI - BEYAZIT,12,6.0,7.4,9.278145695364238,0.7975731620271236,1,normal
GOZTEPE MAHALLESI - BEYAZIT,13,0.0,5.666666666666667,12.447368421052632,0.4552501761804087,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,13,1.0,12.433333333333334,12.447368421052632,0.9988724453840732,1,normal
GOZTEPE MAHALLESI - BEYAZIT,13,2.0,12.117647058823527,12.447368421052632,0.9735107573684864,1,normal
GOZTEPE MAHALLESI - BEYAZIT,13,3.0,10.72222222222222,12.447368421052632,0.8614047451256753,1,normal
GOZTEPE MAHALLESI - BEYAZIT,13,4.0,10.714285714285714,12.447368421052632,0.8607671398369072,1,normal
GOZTEPE MAHALLESI - BEYAZIT,13,5.0,12.227272727272728,12.447368421052632,0.9823178935229676,1,normal
GOZTEPE MAHALLESI - BEYAZIT,13,6.0,11.85,12.447368421052632,0.9520084566596194,1,normal
GOZTEPE MAHALLESI - BEYAZIT,14,0.0,6.153846153846154,11.987096774193548,0.5133725262896415,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,14,1.0,10.96551724137931,11.987096774193548,0.9147767343454216,1,normal
GOZTEPE MAHALLESI - BEYAZIT,14,2.0,9.058823529411764,11.987096774193548,0.7557145570822517,1,normal
GOZTEPE MAHALLESI - BEYAZIT,14,3.0,13.266666666666667,11.987096774193548,1.1067456045927522,1,normal
GOZTEPE MAHALLESI - BEYAZIT,14,4.0,10.352941176470589,11.987096774193548,0.8636737795225734,1,normal
GOZTEPE MAHALLESI - BEYAZIT,14,5.0,12.529411764705882,11.987096774193548,1.0452415627176597,1,normal
GOZTEPE MAHALLESI - BEYAZIT,14,6.0,13.461538461538462,11.987096774193548,1.1230024012585909,1,normal
GOZTEPE MAHALLESI - BEYAZIT,15,0.0,5.916666666666667,11.724550898203592,0.5046390875042561,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,15,1.0,12.5,11.724550898203592,1.0661389172625129,1,normal
GOZTEPE MAHALLESI - BEYAZIT,15,2.0,14.9375,11.724550898203592,1.2740360061287028,1,normal
GOZTEPE MAHALLESI - BEYAZIT,15,3.0,10.454545454545457,11.724550898203592,0.8916798217104653,1,normal
GOZTEPE MAHALLESI - BEYAZIT,15,4.0,9.076923076923077,11.724550898203592,0.7741808753044708,1,normal
GOZTEPE MAHALLESI - BEYAZIT,15,5.0,11.482142857142858,11.724550898203592,0.9793247482854224,1,normal
GOZTEPE MAHALLESI - BEYAZIT,15,6.0,8.55,11.724550898203592,0.7292390194075589,1,normal
GOZTEPE MAHALLESI - BEYAZIT,16,0.0,7.6923076923076925,11.688235294117646,0.6581239595834463,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,16,1.0,11.35135135135135,11.688235294117646,0.9711775187366531,1,normal
GOZTEPE MAHALLESI - BEYAZIT,16,2.0,13.0,11.688235294117646,1.1122294916960245,1,normal
GOZTEPE MAHALLESI - BEYAZIT,16,3.0,11.666666666666666,11.688235294117646,0.9981546720348936,1,normal
GOZTEPE MAHALLESI - BEYAZIT,16,4.0,8.733333333333333,11.688235294117646,0.747190068780406,1,normal
GOZTEPE MAHALLESI - BEYAZIT,16,5.0,11.23913043478261,11.688235294117646,0.9615763331218136,1,normal
GOZTEPE MAHALLESI - BEYAZIT,16,6.0,9.761904761904765,11.688235294117646,0.835190643947564,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,0.0,9.083333333333334,12.208092485549132,0.7440419823232324,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,1.0,10.35483870967742,12.208092485549132,0.8481946480938417,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,2.0,10.157894736842104,12.208092485549132,0.8320624003189793,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,3.0,10.807692307692308,12.208092485549132,0.88528918997669,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,4.0,12.764705882352942,12.208092485549132,1.0455938057041,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,5.0,13.63265306122449,12.208092485549132,1.1166898577612865,1,normal
GOZTEPE MAHALLESI - BEYAZIT,17,6.0,11.0,12.208092485549132,0.9010416666666669,1,normal
GOZTEPE MAHALLESI - BEYAZIT,18,0.0,7.0,15.729411764705882,0.4450261780104712,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,18,1.0,14.588235294117649,15.729411764705882,0.9274495138369484,1,normal
GOZTEPE MAHALLESI - BEYAZIT,18,2.0,16.318181818181817,15.729411764705882,1.0374311552322022,1,normal
GOZTEPE MAHALLESI - BEYAZIT,18,3.0,14.375,15.729411764705882,0.9138930441286462,1,normal
GOZTEPE MAHALLESI - BEYAZIT,18,4.0,15.166666666666666,15.729411764705882,0.9642233856893544,1,normal
GOZTEPE MAHALLESI - BEYAZIT,18,5.0,13.745454545454546,15.729411764705882,0.8738695859114708,1,normal
GOZTEPE MAHALLESI - BEYAZIT,18,6.0,22.5,15.729411764705882,1.430441286462229,1,normal
GOZTEPE MAHALLESI - BEYAZIT,19,0.0,5.545454545454546,11.81875,0.469208211143695,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,19,1.0,11.814814814814817,11.81875,0.9996670387997728,1,normal
GOZTEPE MAHALLESI - BEYAZIT,19,2.0,13.105263157894736,11.81875,1.108853572323193,1,normal
GOZTEPE MAHALLESI - BEYAZIT,19,3.0,10.454545454545457,11.81875,0.8845728570741792,1,normal
GOZTEPE MAHALLESI - BEYAZIT,19,4.0,9.833333333333334,11.81875,0.8320112815089019,1,normal
GOZTEPE MAHALLESI - BEYAZIT,19,5.0,11.617021276595745,11.81875,0.9829314670837224,1,normal
GOZTEPE MAHALLESI - BEYAZIT,19,6.0,12.3125,11.81875,1.041776837652036,1,normal
GOZTEPE MAHALLESI - BEYAZIT,20,0.0,5.777777777777778,6.422018348623853,0.8996825396825398,1,normal
GOZTEPE MAHALLESI - BEYAZIT,20,1.0,6.090909090909091,6.422018348623853,0.9484415584415584,1,normal
GOZTEPE MAHALLESI - BEYAZIT,20,2.0,10.0,6.422018348623853,1.5571428571428572,1,normal
GOZTEPE MAHALLESI - BEYAZIT,20,3.0,3.5294117647058822,6.422018348623853,0.5495798319327732,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,20,4.0,5.333333333333333,6.422018348623853,0.8304761904761905,1,normal
GOZTEPE MAHALLESI - BEYAZIT,20,5.0,6.153846153846154,6.422018348623853,0.9582417582417584,1,normal
GOZTEPE MAHALLESI - BEYAZIT,20,6.0,7.571428571428571,6.422018348623853,1.1789795918367347,1,normal
GOZTEPE MAHALLESI - BEYAZIT,21,0.0,3.642857142857143,5.136842105263158,0.7091627634660421,1,normal
GOZTEPE MAHALLESI - BEYAZIT,21,1.0,5.357142857142857,5.136842105263158,1.0428864168618266,1,normal
GOZTEPE MAHALLESI - BEYAZIT,21,2.0,5.25,5.136842105263158,1.0220286885245902,1,normal
GOZTEPE MAHALLESI - BEYAZIT,21,3.0,3.272727272727273,5.136842105263158,0.6371087928464978,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,21,4.0,2.125,5.136842105263158,0.4136782786885246,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,21,5.0,6.076923076923077,5.136842105263158,1.1830075662042874,1,normal
GOZTEPE MAHALLESI - BEYAZIT,21,6.0,4.7,5.136842105263158,0.9149590163934428,1,normal
GOZTEPE MAHALLESI - BEYAZIT,22,0.0,1.0,3.607142857142857,0.2772277227722772,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,22,1.0,3.4545454545454546,3.607142857142857,0.9576957695769576,1,normal
GOZTEPE MAHALLESI - BEYAZIT,22,2.0,4.857142857142857,3.607142857142857,1.3465346534653464,1,normal
GOZTEPE MAHALLESI - BEYAZIT,22,3.0,3.5,3.607142857142857,0.9702970297029704,1,normal
GOZTEPE MAHALLESI - BEYAZIT,22,4.0,2.0,3.607142857142857,0.5544554455445544,0,undercrowded
GOZTEPE MAHALLESI - BEYAZIT,22,5.0,2.75,3.607142857142857,0.7623762376237624,1,normal
GOZTEPE MAHALLESI - BEYAZIT,22,6.0,4.25,3.607142857142857,1.1782178217821782,1,normal
GOZTEPE MAHALLESI - BEYAZIT,23,5.0,1.5,1.5,1.0,1,normal
GULBAG - EMINONU,5,1.0,5.0,2.0,2.5,2,overcrowded
GULBAG - EMINONU,5,3.0,1.0,2.0,0.5,0,undercrowded
GULBAG - EMINONU,5,5.0,1.0,2.0,0.5,0,undercrowded
GULBAG - EMINONU,6,1.0,4.533333333333333,3.74468085106383,1.2106060606060605,1,normal
GULBAG - EMINONU,6,2.0,3.8,3.74468085106383,1.0147727272727272,1,normal
GULBAG - EMINONU,6,3.0,4.125,3.74468085106383,1.1015625,1,normal
GULBAG - EMINONU,6,5.0,2.857142857142857,3.74468085106383,0.762987012987013,1,normal
GULBAG - EMINONU,6,6.0,3.0,3.74468085106383,0.8011363636363636,1,normal
GULBAG - EMINONU,7,0.0,1.6666666666666667,4.322222222222222,0.3856041131105399,0,undercrowded
GULBAG - EMINONU,7,1.0,5.5,4.322222222222222,1.2724935732647815,1,normal
GULBAG - EMINONU,7,2.0,3.1,4.322222222222222,0.7172236503856042,1,normal
GULBAG - EMINONU,7,3.0,5.2727272727272725,4.322222222222222,1.219911194204253,1,normal
GULBAG - EMINONU,7,4.0,4.5,4.322222222222222,1.0411311053984575,1,normal
GULBAG - EMINONU,7,5.0,4.296296296296297,4.322222222222222,0.9940017137960584,1,normal
GULBAG - EMINONU,7,6.0,2.111111111111111,4.322222222222222,0.4884318766066838,0,undercrowded
GULBAG - EMINONU,8,0.0,1.0,5.394230769230769,0.1853832442067736,0,undercrowded
GULBAG - EMINONU,8,1.0,5.923076923076923,5.394230769230769,1.0980392156862746,1,normal
GULBAG - EMINONU,8,2.0,6.727272727272728,5.394230769230769,1.247123642845568,1,normal
GULBAG - EMINONU,8,3.0,5.75,5.394230769230769,1.0659536541889485,1,normal
GULBAG - EMINONU,8,4.0,3.3,5.394230769230769,0.6117647058823529,0,undercrowded
GULBAG - EMINONU,8,5.0,5.294117647058823,5.394230769230769,0.9814407046240956,1,normal
GULBAG - EMINONU,8,6.0,4.666666666666667,5.394230769230769,0.865121806298277,1,normal
GULBAG - EMINONU,9,0.0,1.5,3.284090909090909,0.4567474048442906,0,undercrowded
GULBAG - EMINONU,9,1.0,4.166666666666667,3.284090909090909,1.268742791234141,1,normal
GULBAG - EMINONU,9,2.0,2.6,3.284090909090909,0.7916955017301038,1,normal
GULBAG - EMINONU,9,3.0,4.0,3.284090909090909,1.217993079584775,1,normal
GULBAG - EMINONU,9,4.0,2.5,3.284090909090909,0.7612456747404844,1,normal
GULBAG - EMINONU,9,5.0,3.16,3.284090909090909,0.9622145328719724,1,normal
GULBAG - EMINONU,9,6.0,3.1818181818181817,3.284090909090909,0.9688581314878892,1,normal
GULBAG - EMINONU,10,0.0,2.5,3.4375,0.7272727272727273,1,normal
GULBAG - EMINONU,10,1.0,3.125,3.4375,0.9090909090909092,1,normal
GULBAG - EMINONU,10,2.0,2.75,3.4375,0.8,1,normal
GULBAG - EMINONU,10,3.0,6.166666666666667,3.4375,1.793939393939394,1,normal
GULBAG - EMINONU,10,4.0,2.1,3.4375,0.610909090909091,0,undercrowded
GULBAG - EMINONU,10,5.0,3.161290322580645,3.4375,0.919648093841642,1,normal
GULBAG - EMINONU,10,6.0,2.333333333333333,3.4375,0.6787878787878788,0,undercrowded
GULBAG - EMINONU,11,0.0,3.0,3.202380952380953,0.9368029739776952,1,normal
GULBAG - EMINONU,11,1.0,3.789473684210526,3.202380952380953,1.183330072392878,1,normal
GULBAG - EMINONU,11,2.0,3.0,3.202380952380953,0.9368029739776952,1,normal
GULBAG - EMINONU,11,3.0,3.6,3.202380952380953,1.124163568773234,1,normal
GULBAG - EMINONU,11,4.0,2.8,3.202380952380953,0.8743494423791821,1,normal
GULBAG - EMINONU,11,5.0,2.6666666666666665,3.202380952380953,0.83271375464684,1,normal
GULBAG - EMINONU,11,6.0,3.142857142857143,3.202380952380953,0.9814126394052044,1,normal
GULBAG - EMINONU,12,0.0,1.5,3.389473684210526,0.4425465838509317,0,undercrowded
GULBAG - EMINONU,12,1.0,4.043478260869565,3.389473684210526,1.192951660815555,1,normal
GULBAG - EMINONU,12,2.0,2.5,3.389473684210526,0.7375776397515528,1,normal
GULBAG - EMINONU,12,3.0,5.5,3.389473684210526,1.6226708074534162,1,normal
GULBAG - EMINONU,12,4.0,1.6363636363636365,3.389473684210526,0.4827780914737437,0,undercrowded
GULBAG - EMINONU,12,5.0,3.6666666666666665,3.389473684210526,1.0817805383022774,1,normal
GULBAG - EMINONU,12,6.0,2.857142857142857,3.389473684210526,0.8429458740017747,1,normal
GULBAG - EMINONU,13,0.0,2.0,3.053763440860215,0.6549295774647887,0,undercrowded
GULBAG - EMINONU,13,1.0,4.05,3.053763440860215,1.326232394366197,1,normal
GULBAG - EMINONU,13,2.0,3.363636363636364,3.053763440860215,1.101472471190781,1,normal
GULBAG - EMINONU,13,3.0,2.9,3.053763440860215,0.9496478873239436,1,normal
GULBAG - EMINONU,13,4.0,1.7142857142857142,3.053763440860215,0.5613682092555332,0,undercrowded
GULBAG - EMINONU,13,5.0,2.242424242424242,3.053763440860215,0.7343149807938539,1,normal
GULBAG - EMINONU,13,6.0,3.8,3.053763440860215,1.2443661971830986,1,normal
GULBAG - EMINONU,14,0.0,2.0,3.9504950495049513,0.506265664160401,0,undercrowded
GULBAG - EMINONU,14,1.0,4.214285714285714,3.9504950495049513,1.0667740780522736,1,normal
GULBAG - EMINONU,14,2.0,3.3,3.9504950495049513,0.8353383458646616,1,normal
GULBAG - EMINONU,14,3.0,6.545454545454546,3.9504950495049513,1.6568694463431306,1,normal
GULBAG - EMINONU,14,4.0,2.090909090909091,3.9504950495049513,0.5292777398040556,0,undercrowded
GULBAG - EMINONU,14,5.0,3.363636363636364,3.9504950495049513,0.8514467988152199,1,normal
GULBAG - EMINONU,14,6.0,2.2,3.9504950495049513,0.5568922305764411,0,undercrowded
GULBAG - EMINONU,15,0.0,1.3333333333333333,3.93,0.3392705682782018,0,undercrowded
GULBAG - EMINONU,15,1.0,5.105263157894737,3.93,1.2990491495915362,1,normal
GULBAG - EMINONU,15,2.0,3.6666666666666665,3.93,0.932994062765055,1,normal
GULBAG - EMINONU,15,3.0,4.615384615384615,3.93,1.1743981209630063,1,normal
GULBAG - EMINONU,15,4.0,3.0,3.93,0.7633587786259541,1,normal
GULBAG - EMINONU,15,5.0,3.083333333333333,3.93,0.7845631891433418,1,normal
GULBAG - EMINONU,15,6.0,3.583333333333333,3.93,0.9117896522476676,1,normal
GULBAG - EMINONU,16,0.0,1.0,3.606382978723404,0.2772861356932153,0,undercrowded
GULBAG - EMINONU,16,1.0,4.333333333333333,3.606382978723404,1.2015732546705995,1,normal
GULBAG - EMINONU,16,2.0,2.142857142857143,3.606382978723404,0.5941845764854614,0,undercrowded
GULBAG - EMINONU,16,3.0,4.266666666666667,3.606382978723404,1.1830875122910522,1,normal
GULBAG - EMINONU,16,4.0,2.6666666666666665,3.606382978723404,0.7394296951819076,1,normal
GULBAG - EMINONU,16,5.0,3.888888888888889,3.606382978723404,1.078334972140282,1,normal
GULBAG - EMINONU,16,6.0,2.333333333333333,3.606382978723404,0.6470009832841692,0,undercrowded
GULBAG - EMINONU,17,0.0,1.0,3.7466666666666666,0.2669039145907473,0,undercrowded
GULBAG - EMINONU,17,1.0,4.857142857142857,3.7466666666666666,1.2963904422979156,1,normal
GULBAG - EMINONU,17,2.0,2.555555555555556,3.7466666666666666,0.6820877817319098,0,undercrowded
GULBAG - EMINONU,17,3.0,4.4,3.7466666666666666,1.1743772241992885,1,normal
GULBAG - EMINONU,17,4.0,4.125,3.7466666666666666,1.1009786476868328,1,normal
GULBAG - EMINONU,17,5.0,3.4,3.7466666666666666,0.9074733096085408,1,normal
GULBAG - EMINONU,17,6.0,3.090909090909091,3.7466666666666666,0.8249757360077645,1,normal
GULBAG - EMINONU,18,0.0,1.8,2.933333333333333,0.6136363636363636,0,undercrowded
GULBAG - EMINONU,18,1.0,3.333333333333333,2.933333333333333,1.1363636363636365,1,normal
GULBAG - EMINONU,18,2.0,2.6666666666666665,2.933333333333333,0.9090909090909092,1,normal
GULBAG - EMINONU,18,3.0,4.7,2.933333333333333,1.6022727272727275,1,normal
GULBAG - EMINONU,18,4.0,2.0,2.933333333333333,0.6818181818181819,0,undercrowded
GULBAG - EMINONU,18,5.0,2.44,2.933333333333333,0.8318181818181819,1,normal
GULBAG - EMINONU,18,6.0,1.75,2.933333333333333,0.5965909090909092,0,undercrowded
GULBAG - EMINONU,19,0.0,3.5,3.579710144927536,0.9777327935222672,1,normal
GULBAG - EMINONU,19,1.0,4.352941176470588,3.579710144927536,1.2160038104310549,1,normal
GULBAG - EMINONU,19,2.0,2.833333333333333,3.579710144927536,0.7914979757085021,1,normal
GULBAG - EMINONU,19,3.0,4.166666666666667,3.579710144927536,1.1639676113360324,1,normal
GULBAG - EMINONU,19,4.0,1.8333333333333333,3.579710144927536,0.5121457489878543,0,undercrowded
GULBAG - EMINONU,19,5.0,3.1666666666666665,3.579710144927536,0.8846153846153846,1,normal
GULBAG - EMINONU,19,6.0,3.0,3.579710144927536,0.8380566801619433,1,normal
GULBAG - EMINONU,20,1.0,2.833333333333333,2.3823529411764706,1.1893004115226338,1,normal
GULBAG - EMINONU,20,2.0,2.333333333333333,2.3823529411764706,0.9794238683127572,1,normal
GULBAG - EMINONU,20,3.0,1.0,2.3823529411764706,0.4197530864197531,0,undercrowded
GULBAG - EMINONU,20,4.0,1.0,2.3823529411764706,0.4197530864197531,0,undercrowded
GULBAG - EMINONU,20,5.0,1.8,2.3823529411764706,0.7555555555555555,1,normal
GULBAG - EMINONU,20,6.0,1.5,2.3823529411764706,0.6296296296296297,0,undercrowded
GULBAG - EMINONU,21,1.0,2.125,1.8846153846153848,1.1275510204081634,1,normal
GULBAG - EMINONU,21,2.0,2.0,1.8846153846153848,1.0612244897959184,1,normal
GULBAG - EMINONU,21,3.0,1.1428571428571428,1.8846153846153848,0.6064139941690961,0,undercrowded
GULBAG - EMINONU,21,4.0,1.3333333333333333,1.8846153846153848,0.7074829931972789,1,normal
GULBAG - EMINONU,21,5.0,2.0476190476190474,1.8846153846153848,1.086491739552964,1,normal
GULBAG - EMINONU,21,6.0,1.5,1.8846153846153848,0.7959183673469388,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,6,0.0,1.4,3.2125,0.4357976653696498,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,6,1.0,4.0,3.2125,1.245136186770428,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,6,2.0,6.571428571428571,3.2125,2.045580878265703,2,overcrowded
GULENSU MAHALLESI - HUZUREVI METRO,6,3.0,2.0,3.2125,0.622568093385214,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,6,4.0,2.4444444444444446,3.2125,0.7609165585819283,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,6,5.0,2.375,3.2125,0.7392996108949417,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,6,6.0,4.714285714285714,3.2125,1.4674819344080046,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,7,0.0,1.5,2.6574074074074074,0.5644599303135889,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,7,1.0,3.95,2.6574074074074074,1.486411149825784,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,7,2.0,1.818181818181818,2.6574074074074074,0.6841938549255622,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,7,3.0,2.1538461538461537,2.6574074074074074,0.8105065666041276,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,7,4.0,2.388888888888889,2.6574074074074074,0.8989547038327526,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,7,5.0,2.5277777777777777,2.6574074074074074,0.951219512195122,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,7,6.0,2.5,2.6574074074074074,0.940766550522648,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,8,0.0,1.6666666666666667,2.988372093023256,0.5577172503242542,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,8,1.0,3.8125,2.988372093023256,1.2757782101167314,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,8,2.0,3.7142857142857135,2.988372093023256,1.2429127292940525,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,8,3.0,1.9166666666666667,2.988372093023256,0.6413748378728924,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,8,4.0,2.5,2.988372093023256,0.8365758754863813,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,8,5.0,2.8260869565217392,2.988372093023256,0.9456944679411268,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,8,6.0,3.333333333333333,2.988372093023256,1.1154345006485085,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,9,0.0,1.6666666666666667,1.835443037974684,0.9080459770114944,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,9,1.0,1.75,1.835443037974684,0.9534482758620688,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,9,2.0,1.5333333333333334,1.835443037974684,0.8354022988505747,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,9,3.0,1.25,1.835443037974684,0.6810344827586207,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,9,4.0,1.1666666666666667,1.835443037974684,0.635632183908046,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,9,5.0,2.0689655172413794,1.835443037974684,1.127229488703924,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,9,6.0,2.7142857142857144,1.835443037974684,1.4788177339901478,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,10,0.0,1.0,1.6363636363636365,0.611111111111111,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,10,1.0,2.0,1.6363636363636365,1.222222222222222,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,10,2.0,1.2,1.6363636363636365,0.7333333333333333,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,10,3.0,1.75,1.6363636363636365,1.0694444444444444,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,10,4.0,1.4,1.6363636363636365,0.8555555555555554,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,10,5.0,1.5,1.6363636363636365,0.9166666666666666,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,10,6.0,1.4285714285714286,1.6363636363636365,0.873015873015873,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,11,0.0,3.0,1.6153846153846154,1.8571428571428568,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,11,1.0,1.5,1.6153846153846154,0.9285714285714286,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,11,2.0,1.0,1.6153846153846154,0.6190476190476191,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,11,3.0,1.4,1.6153846153846154,0.8666666666666666,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,11,4.0,1.4,1.6153846153846154,0.8666666666666666,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,11,5.0,1.7894736842105263,1.6153846153846154,1.1077694235588973,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,11,6.0,1.2857142857142858,1.6153846153846154,0.7959183673469388,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,12,0.0,1.5,1.681818181818182,0.8918918918918919,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,12,1.0,2.066666666666667,1.681818181818182,1.228828828828829,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,12,2.0,1.0,1.681818181818182,0.5945945945945946,0,undercrowded
GULENSU MAHALLESI - HUZUREVI METRO,12,3.0,1.5,1.681818181818182,0.8918918918918919,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,12,4.0,1.2,1.681818181818182,0.7135135135135134,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,12,5.0,1.6666666666666667,1.681818181818182,0.990990990990991,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,12,6.0,1.4285714285714286,1.681818181818182,0.8494208494208494,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,13,0.0,2.0,1.5849056603773586,1.261904761904762,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,13,1.0,1.6923076923076923,1.5849056603773586,1.0677655677655675,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,13,2.0,3.0,1.5849056603773586,1.8928571428571428,1,normal
GULENSU MAHALLESI - HUZUREVI METRO,13,3.0,1.8333333333333333,1.5849056603773586,1.1567460317460316,1,normal
